room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
1,1,0,1,0,195
0,1,0,1,0,55
0,1,3,1,0,75
0,3,36,2,32,51
2,2,0,1,365,99
0,3,6,1,363,85
1,1,1,1,0,139
0,2,32,4,358,50
0,3,26,1,0,70
1,1,1,1,339,115
0,1,3,1,0,89
0,1,9,1,0,60
1,2,95,1,353,1000
1,2,37,1,3,69
0,3,36,4,356,108
1,1,21,1,0,120
1,6,8,1,9,275
0,1,15,2,0,75
0,7,13,3,227,50
0,3,2,1,189,60
1,10,4,1,15,195
1,2,6,1,11,160
1,3,2,2,88,70
1,2,0,1,36,102
1,3,75,1,112,319
0,3,1,1,0,95
1,4,1,1,0,375
1,2,1,1,0,130
0,2,10,3,334,150
0,1,1,1,0,150
0,1,3,1,0,45
0,1,0,1,0,70
0,5,119,2,3,40
0,1,1,1,0,55
0,6,2,1,331,90
0,1,2,1,0,100
0,3,7,2,0,40
1,1,0,1,0,150
0,3,64,3,0,97
0,2,23,4,319,65
0,3,55,1,66,90
0,2,49,2,324,45
1,2,1,1,69,189
0,7,0,1,0,35
0,2,0,1,0,60
1,2,8,1,2,200
1,3,1,1,0,160
1,5,0,1,0,400
1,1,10,1,0,500
0,4,115,1,26,119
1,5,23,2,171,370
0,3,3,1,0,90
1,7,0,1,0,100
1,2,68,2,20,199
2,1,1,1,0,185
0,1,1,2,0,500
1,6,5,1,0,100
1,3,114,1,0,196
0,3,15,1,0,100
1,6,30,4,0,165
0,3,23,1,365,70
1,2,41,1,343,280
1,5,4,1,0,199
0,2,1,2,0,66
1,2,0,1,0,120
1,3,2,1,0,154
1,2,60,2,118,300
1,3,2,1,362,200
1,6,1,2,29,369
0,2,42,2,53,50
0,3,24,3,159,34
1,5,2,1,0,149
1,2,12,1,5,225
2,4,0,1,270,100
1,5,108,1,0,65
0,3,7,2,357,35
1,4,0,1,0,70
1,1,2,1,0,190
1,3,36,3,266,160
1,2,1,1,14,120
1,3,1,1,7,185
0,1,25,2,0,80
1,3,0,1,0,200
0,8,5,1,2,103
1,2,109,1,207,299
1,2,8,1,3,166
0,2,2,1,3,40
1,5,38,1,20,128
1,3,1,2,0,573
0,2,16,1,12,134
0,1,0,1,0,62
1,5,3,1,0,139
0,1,3,2,269,120
1,4,52,1,1,199
1,2,64,1,131,260
1,2,8,1,44,400
1,5,67,2,239,146
0,2,45,1,83,100
1,3,1,1,0,115
0,2,18,1,95,105
0,2,1,1,76,300
1,2,2,1,0,239
1,2,0,1,225,800
0,3,3,2,0,50
0,7,1,1,0,60
1,1,63,1,270,200
1,2,12,1,0,150
0,2,35,4,176,59
0,2,9,1,0,80
0,6,48,2,5,49
1,2,4,1,0,126
0,3,1,1,83,79
1,2,175,1,303,200
0,3,0,1,43,75
0,5,45,2,0,65
0,2,240,1,298,120
1,7,0,1,70,158
0,9,0,1,179,35
1,2,8,1,27,85
0,2,47,1,0,53
1,1,132,1,28,75
1,2,68,1,48,160
0,1,42,4,61,90
1,1,0,1,0,110
0,2,6,3,259,31
1,1,1,1,0,250
0,2,20,1,349,40
1,2,4,1,0,70
0,3,2,1,0,41
1,4,7,1,136,195
0,1,8,1,0,130
0,3,1,1,0,80
0,1,16,1,0,76
1,3,1,1,2,250
1,3,1,1,0,415
1,7,4,1,0,125
0,1,0,1,0,1600
1,2,28,1,66,200
0,2,97,1,35,60
1,1,0,1,0,200
1,2,51,2,127,173
1,4,14,1,18,150
0,2,206,2,86,60
0,2,26,3,118,44
0,3,51,1,329,66
0,7,0,1,0,90
1,3,0,1,73,150
1,5,47,1,0,150
1,7,2,1,0,83
0,1,0,1,0,70
0,6,5,1,0,40
0,2,141,2,340,194
0,4,14,2,1,112
1,2,0,1,66,150
0,3,3,1,0,50
0,4,0,1,0,100
1,1,0,1,0,92
1,3,2,1,0,125
0,2,132,3,52,56
0,3,33,1,90,91
1,3,60,1,197,140
0,1,3,1,0,75
0,3,380,2,247,60
1,3,46,1,248,185
0,1,30,3,10,102
1,1,19,1,296,499
1,2,108,1,320,105
1,4,10,1,0,250
0,1,45,1,322,125
0,5,0,1,0,100
1,3,32,1,96,149
1,4,27,1,0,245
1,1,0,1,0,100
1,7,27,1,73,72
0,2,84,4,103,135
0,1,73,4,51,40
1,1,87,1,40,409
0,2,0,1,0,50
0,2,1,3,46,90
0,1,0,1,0,40
0,3,20,1,48,75
0,1,32,4,184,100
1,2,248,2,1,110
1,5,143,1,144,173
1,2,3,2,0,143
1,7,3,1,0,200
1,4,0,1,18,150
1,6,2,1,0,160
0,2,21,1,0,60
1,2,5,2,7,200
1,2,31,1,4,110
0,3,3,1,0,99
1,5,0,2,0,350
0,3,0,1,364,100
1,3,4,1,0,175
1,1,2,1,0,180
1,2,18,2,364,150
0,7,0,1,0,51
1,2,3,1,67,199
1,1,0,1,0,300
1,1,161,2,156,115
0,1,0,1,0,100
0,1,36,1,0,60
0,10,67,1,301,90
0,2,24,1,281,61
0,3,46,2,141,99
0,3,13,3,365,68
1,2,6,1,0,250
1,2,0,1,0,185
1,2,150,1,268,89
1,2,25,1,58,85
1,5,17,1,305,85
0,2,4,1,0,55
1,3,0,1,0,215
0,4,17,2,159,70
1,7,2,1,0,130
1,1,58,1,2,210
0,1,73,1,166,159
1,5,7,1,0,140
1,3,0,1,357,600
1,3,281,2,177,165
1,2,9,1,0,149
0,1,202,1,73,37
1,3,0,1,0,150
0,2,2,1,0,50
1,1,3,1,0,90
1,7,2,1,64,170
1,2,142,2,339,175
0,1,4,2,0,73
0,1,0,1,0,90
0,3,1,1,169,350
1,3,0,1,0,150
1,7,13,1,224,170
1,2,30,1,0,650
1,1,106,2,337,85
0,5,69,1,67,75
1,2,10,1,362,75
1,4,3,1,0,245
0,7,21,3,363,50
1,3,90,1,184,150
1,5,24,1,215,190
0,1,76,4,358,89
1,3,52,1,27,160
0,4,1,1,0,50
0,5,1,1,0,135
1,1,36,4,210,85
1,2,1,1,280,110
0,1,629,2,333,47
0,2,0,1,356,375
0,2,24,1,0,73
0,4,1,1,7,35
0,2,84,2,273,40
1,1,94,3,240,120
1,1,0,2,175,250
0,3,0,2,0,85
1,3,3,1,102,395
0,2,48,2,318,64
1,7,6,1,241,149
1,6,2,1,69,150
0,7,0,2,225,54
0,1,92,1,0,60
0,1,77,4,345,80
0,4,2,1,0,80
0,5,26,4,325,59
0,3,1,1,342,35
0,3,0,1,24,42
1,2,7,1,104,300
1,7,3,1,230,120
1,3,1,1,0,199
0,7,1,1,0,65
0,1,0,1,0,70
0,3,1,1,0,80
1,6,0,1,0,125
1,2,19,1,0,100
1,1,0,1,0,150
1,1,1,1,216,449
1,3,46,1,31,99
1,5,22,1,22,159
1,3,1,1,0,200
0,5,4,4,280,69
0,4,0,1,87,75
1,7,0,1,17,78
1,3,0,1,42,125
0,3,1,1,0,54
1,2,15,1,0,225
0,1,76,2,0,45
0,4,57,1,74,90
0,1,29,4,312,120
0,1,24,1,157,55
0,2,28,1,23,46
0,2,16,1,2,55
1,9,2,2,1,295
1,4,2,1,0,295
0,2,14,2,35,73
1,5,1,1,11,300
0,3,0,1,0,120
1,4,3,1,89,700
0,4,2,1,0,45
1,5,0,1,0,100
0,2,9,1,53,80
1,2,358,2,164,249
0,1,0,3,364,75
0,2,94,3,35,75
1,3,9,1,2,200
1,5,2,3,30,239
1,5,2,1,0,130
1,2,46,2,361,100
1,3,46,2,255,135
0,7,22,2,68,41
1,3,106,1,248,139
1,4,2,1,0,125
0,1,0,1,0,100
0,1,1,1,88,38
0,3,2,1,0,100
1,4,8,1,0,225
0,1,1,4,0,60
1,10,18,1,281,160
1,4,52,1,147,124
0,1,25,1,65,75
0,1,170,1,245,45
0,1,149,3,185,65
0,3,7,1,13,40
0,10,0,1,0,125
0,1,83,3,24,59
0,3,35,1,162,99
0,2,8,1,156,100
1,5,36,1,325,135
1,1,19,4,322,174
1,2,12,1,19,154
1,2,2,1,310,300
0,2,150,1,54,159
1,7,2,1,0,75
2,1,11,2,304,49
0,1,0,1,0,50
1,10,4,1,0,145
1,6,7,1,42,600
1,2,5,1,0,225
0,3,13,2,80,45
1,3,5,1,18,500
2,1,0,1,0,40
2,1,0,2,89,200
1,3,1,1,6,150
0,3,0,1,0,150
0,1,13,3,0,75
1,5,3,1,0,195
0,1,0,1,0,120
0,3,31,1,365,44
1,4,9,1,365,135
1,2,11,1,46,101
1,3,2,1,0,180
0,2,18,1,74,79
0,2,20,1,52,77
0,7,2,1,0,45
1,3,46,2,325,465
1,2,3,1,0,225
0,2,8,2,44,55
0,3,30,1,48,37
1,1,1,1,0,120
1,4,19,1,131,97
0,1,0,1,0,75
0,2,52,2,0,70
1,3,136,1,301,150
0,3,1,1,0,45
1,5,1,1,30,225
0,7,11,1,0,50
0,5,47,1,89,62
1,3,1,1,0,76
0,3,3,1,0,31
0,2,17,1,0,150
0,2,38,1,89,99
1,2,38,2,330,125
0,1,2,4,342,165
0,1,156,4,318,55
1,3,233,1,0,154
0,4,1,1,0,45
1,6,2,1,0,125
2,1,0,2,0,100
0,3,0,1,179,60
0,3,8,1,10,142
1,2,19,1,179,350
0,2,0,2,134,60
0,7,1,1,0,66
0,5,5,1,47,94
1,4,8,1,156,250
1,4,59,1,28,90
0,1,6,1,65,57
1,6,8,1,0,225
0,3,3,2,0,60
1,1,10,1,0,200
1,3,25,1,1,149
1,1,4,1,144,190
0,7,0,1,331,40
0,5,0,3,0,240
1,4,1,1,13,87
0,2,4,1,0,150
1,4,27,1,57,135
1,7,0,3,0,113
1,3,0,1,0,200
1,5,3,1,0,91
1,7,0,1,0,200
0,2,0,1,14,75
1,4,35,1,105,150
1,2,63,1,79,500
0,2,3,1,0,90
0,1,71,3,83,50
0,2,14,1,112,110
0,2,19,2,244,79
0,2,50,1,3,45
0,1,25,1,69,84
0,3,0,3,0,400
1,4,29,1,281,100
2,2,2,3,297,53
1,3,1,1,352,650
1,2,143,1,269,154
1,1,43,1,267,150
0,2,11,1,10,80
0,2,0,1,0,75
0,4,11,2,168,48
0,2,3,2,175,90
1,3,74,1,179,325
0,1,23,1,138,70
0,3,1,1,0,41
1,3,199,1,272,175
0,1,33,2,0,75
1,9,0,1,0,125
1,3,21,1,160,175
0,2,9,1,0,95
1,1,0,1,0,300
1,2,4,1,75,166
0,1,22,2,257,48
1,2,6,1,260,1485
1,3,181,2,213,345
1,1,1,2,311,190
0,3,1,1,65,100
0,5,0,4,50,250
0,3,5,1,67,75
0,4,3,3,0,50
0,7,0,1,0,120
1,3,26,3,341,154
1,1,86,1,22,199
1,3,9,1,236,128
0,1,0,1,0,45
1,4,10,1,0,150
0,1,7,1,89,120
0,2,17,1,4,100
0,2,45,3,276,49
1,1,6,1,7,150
0,7,13,2,326,70
1,2,5,1,0,350
1,2,8,1,337,200
1,4,1,1,273,170
1,4,4,1,5,62
1,5,175,2,56,120
0,5,29,1,240,85
0,2,6,1,0,30
1,3,4,1,1,150
0,3,64,2,275,100
0,1,4,1,84,40
0,2,34,1,0,60
0,1,0,1,0,70
0,1,0,1,5,60
1,2,41,2,0,95
0,1,87,3,24,55
0,3,29,3,31,100
0,2,0,1,0,200
0,1,24,1,0,30
0,2,52,3,62,70
1,1,90,2,181,185
1,2,15,1,34,400
0,2,3,1,0,75
1,10,1,1,0,130
1,1,1,1,76,90
1,3,1,1,78,150
0,1,1,2,0,75
1,1,15,1,43,305
1,4,0,1,0,140
1,4,9,1,0,70
1,1,30,1,282,60
0,1,0,2,365,45
1,2,70,1,335,218
0,2,2,1,0,60
1,2,15,1,0,179
0,2,60,1,317,280
0,1,14,2,264,149
1,1,1,1,0,120
1,3,24,1,251,383
1,5,2,1,0,100
0,1,36,1,179,55
0,1,43,3,89,50
0,4,4,2,8,85
0,4,6,1,63,70
1,3,1,1,254,210
0,1,0,1,364,150
1,5,1,1,28,45
1,7,0,1,89,125
0,3,6,1,0,87
0,1,15,4,330,59
0,1,24,1,5,59
0,2,6,1,52,120
1,2,4,2,296,135
0,1,0,1,0,46
1,2,102,1,152,175
0,1,2,2,0,250
1,1,0,1,90,425
0,2,5,1,273,105
0,3,2,1,0,30
1,1,0,1,0,200
1,3,21,1,124,200
1,5,29,1,74,285
1,2,1,1,22,125
0,2,0,2,0,75
1,2,98,1,89,100
1,3,21,1,345,125
0,1,39,1,5,244
1,4,149,1,287,220
0,3,1,1,0,45
1,1,0,2,358,300
1,6,11,1,223,250
1,1,3,1,0,222
1,4,3,1,0,157
1,1,6,1,365,750
1,2,0,1,0,200
0,1,6,1,0,85
0,1,45,2,52,35
1,1,17,2,364,400
1,2,23,3,182,165
1,1,116,1,264,220
0,1,12,1,0,51
1,2,7,1,0,110
0,3,1,1,0,35
1,2,8,1,263,450
1,2,1,1,4,160
0,4,10,3,365,180
0,1,4,1,0,75
0,10,1,1,0,80
1,7,2,1,246,800
1,5,1,2,0,99
1,3,1,1,0,650
0,2,3,1,0,60
0,1,48,1,0,110
1,1,1,3,0,150
1,3,1,2,343,280
1,1,0,3,22,250
1,1,1,1,156,450
1,2,56,2,332,125
0,3,46,3,0,60
0,3,4,1,342,80
1,2,15,1,5,275
1,1,12,4,159,96
0,3,0,1,0,100
1,5,0,1,0,65
1,4,15,1,95,200
0,3,1,1,0,60
0,3,0,2,188,70
1,7,0,1,365,400
1,2,15,1,57,180
1,2,7,1,0,299
1,3,12,1,59,219
1,2,47,1,101,225
0,3,45,4,59,79
0,1,0,3,21,55
1,2,4,1,0,110
0,1,17,1,0,99
1,3,2,1,0,149
0,4,3,1,365,50
1,2,3,1,0,207
0,1,0,1,0,42
0,1,103,1,239,90
1,2,0,1,0,250
0,2,13,2,3,58
0,1,48,2,0,58
1,4,82,1,46,150
1,3,52,1,291,160
0,3,0,1,0,90
2,6,10,1,363,105
1,1,0,1,146,295
1,3,0,1,11,349
1,7,1,1,0,83
0,1,64,2,332,300
0,2,83,2,40,100
1,4,13,1,55,180
0,2,16,1,363,60
1,2,3,1,0,100
0,3,3,1,0,43
0,10,5,1,0,60
0,5,0,1,0,40
1,3,11,1,0,257
0,4,68,2,102,80
1,2,11,1,0,150
1,3,2,1,0,115
1,3,16,1,365,799
0,1,2,2,0,95
1,6,33,1,95,265
1,3,20,1,2,90
1,2,56,1,133,100
0,5,1,1,0,50
1,3,0,1,249,250
0,2,9,3,365,50
1,6,5,1,0,370
1,5,5,2,244,145
1,1,0,1,0,90
1,11,2,1,15,150
1,3,169,1,302,199
1,3,3,1,241,88
1,2,0,1,0,150
1,3,2,1,341,280
0,3,1,2,0,70
0,1,5,1,0,75
0,7,48,1,235,69
0,1,1,2,0,60
1,3,3,2,0,200
1,8,6,1,232,75
0,1,1,1,0,60
1,5,8,1,0,64
1,7,17,3,0,144
1,5,9,1,0,69
1,5,0,1,103,200
0,2,8,1,0,59
0,2,15,2,250,73
1,7,4,1,14,80
0,5,1,1,0,90
0,2,54,2,118,90
2,1,49,2,5,44
1,3,7,1,339,275
0,2,2,4,43,90
1,3,15,1,167,99
0,5,8,1,188,142
1,1,4,1,0,185
0,1,10,1,116,43
0,8,0,1,0,50
0,1,48,2,67,110
1,2,15,1,207,275
1,9,2,4,273,219
1,1,14,1,306,300
1,2,1,1,3,195
0,1,2,1,0,80
1,5,11,1,0,100
1,2,1,1,0,135
1,2,10,1,188,250
1,1,0,1,0,149
1,2,2,1,0,250
1,3,0,1,0,650
0,2,9,3,357,38
1,3,21,1,365,500
1,3,2,2,0,150
0,1,0,1,267,150
1,3,75,1,234,150
1,2,65,2,257,265
2,1,0,3,365,65
0,1,2,1,0,100
1,10,0,1,0,100
0,1,88,2,60,220
0,2,12,2,19,60
0,3,17,2,86,119
0,1,45,3,83,55
0,1,1,2,0,70
1,1,1,1,0,175
1,1,21,1,82,85
1,4,6,1,0,170
0,4,19,1,339,120
0,4,2,1,0,65
0,2,8,2,0,81
0,1,1,2,73,45
0,2,35,2,28,99
1,7,1,3,89,329
1,3,70,1,208,120
0,1,2,1,0,50
0,3,17,1,0,48
0,2,1,1,0,90
0,1,1,2,0,189
0,1,35,2,0,65
0,7,0,1,365,60
0,1,42,1,0,99
1,2,3,1,2,197
1,2,40,1,288,200
0,3,0,4,0,35
0,3,11,1,318,40
1,2,18,1,5,88
1,7,0,1,0,375
0,1,5,1,296,89
1,2,0,1,2,800
0,5,1,1,0,31
0,5,5,1,0,68
1,1,87,1,151,149
0,2,17,1,0,37
0,1,9,1,0,65
0,2,10,3,365,68
1,2,1,1,60,445
1,2,8,1,0,155
0,2,12,1,294,65
0,2,1,1,34,50
1,1,35,1,37,181
0,3,12,3,142,70
1,3,45,1,0,199
0,1,27,2,0,75
0,1,8,1,191,125
0,3,24,1,5,95
0,2,2,1,0,65
0,5,12,1,0,40
1,6,155,1,155,125
1,1,0,1,8,250
1,3,8,1,0,110
0,3,39,1,43,60
0,3,1,1,0,42
1,7,4,1,0,150
0,2,9,2,0,80
1,3,73,1,131,95
1,7,2,1,31,200
1,2,134,1,208,175
0,2,37,2,308,45
0,3,5,1,0,120
0,5,0,1,6,300
0,1,1,1,0,110
1,3,13,1,212,299
0,3,20,4,90,99
0,3,0,1,0,85
1,1,2,1,0,100
0,3,1,1,116,45
0,5,13,1,123,149
1,2,1,1,0,369
0,1,3,3,155,49
0,1,9,2,0,25
1,4,2,1,44,225
0,3,36,4,281,70
1,1,20,2,147,150
1,4,2,1,0,175
1,1,5,1,85,110
0,3,9,1,0,65
0,2,0,3,70,175
1,1,2,1,316,200
1,7,3,1,6,100
0,3,1,1,0,53
1,2,3,1,0,200
0,5,14,1,306,99
1,4,0,1,0,225
0,7,2,1,0,135
1,2,0,1,244,220
0,2,0,2,279,79
1,1,4,1,5,175
0,1,8,2,0,42
0,5,12,1,14,68
1,2,0,1,27,120
1,2,2,1,0,115
1,3,5,1,0,120
0,3,211,1,6,71
0,3,10,2,0,95
1,2,1,1,0,100
0,3,22,3,177,75
0,2,2,1,0,63
1,3,9,1,273,200
0,2,77,2,365,80
0,10,0,1,0,65
1,10,0,1,0,500
1,2,94,2,361,999
1,2,1,1,0,600
1,2,12,4,365,298
1,7,2,1,0,205
1,2,14,2,300,76
0,1,0,1,0,200
0,4,5,3,365,50
1,2,3,1,0,149
0,1,3,1,87,175
1,7,0,1,0,185
0,3,39,2,8,35
1,4,28,1,130,179
1,3,2,1,0,90
1,2,56,1,0,130
1,3,2,1,5,175
0,2,45,3,259,75
0,2,14,1,155,185
0,1,2,4,0,54
0,1,163,1,32,137
0,1,24,2,0,90
1,2,19,1,297,199
0,3,3,1,10,120
1,1,67,1,38,165
0,1,7,1,0,79
1,2,8,1,0,255
0,2,2,2,0,65
0,3,0,1,0,150
1,3,12,2,266,239
1,3,25,1,30,199
0,5,65,1,60,95
0,2,28,2,342,75
1,3,0,1,0,395
1,3,109,1,269,185
1,2,18,1,0,100
1,3,0,1,0,400
1,3,4,1,315,150
0,6,15,1,47,399
0,2,17,1,0,108
0,3,0,1,362,65
1,3,4,3,6,100
1,1,5,1,61,299
0,1,0,2,19,65
1,2,22,1,283,200
1,2,40,1,0,150
0,2,1,1,0,160
1,3,7,1,0,130
1,2,0,1,310,225
0,6,1,1,287,70
0,3,0,1,229,60
1,3,35,1,2,100
0,2,25,2,318,67
1,3,1,1,0,100
1,2,102,1,256,149
1,2,3,1,0,127
1,2,0,1,2,125
0,1,14,2,335,40
0,1,41,1,0,175
1,5,4,1,0,241
0,1,16,2,151,40
0,1,0,1,0,70
0,2,39,1,24,75
1,3,4,1,270,95
1,3,5,2,0,220
1,1,104,1,365,60
0,2,97,2,142,100
0,3,0,1,0,55
0,2,0,1,0,130
1,2,5,1,0,264
1,2,39,1,26,95
1,3,18,1,0,89
1,10,4,1,19,105
0,2,1,2,345,69
0,1,19,3,85,60
0,3,2,1,0,60
1,2,3,1,176,220
0,2,2,1,0,46
2,5,27,2,0,44
1,3,3,1,345,150
0,4,33,1,0,68
0,2,75,2,15,69
1,3,68,2,166,250
0,1,10,1,364,250
1,7,0,1,11,200
0,2,3,1,84,80
0,1,0,1,0,45
2,3,0,1,0,125
0,1,9,2,0,30
1,3,15,1,0,150
1,1,9,1,312,450
0,1,6,1,0,85
0,4,69,2,122,73
1,3,4,1,358,100
0,2,66,3,62,39
1,3,11,2,0,169
0,1,14,1,0,40
1,2,108,1,321,125
1,10,84,2,97,1731
0,2,12,1,0,75
0,1,0,1,0,66
1,5,9,1,166,200
1,4,0,1,0,65
1,2,14,1,144,105
1,2,3,1,0,90
0,5,6,1,0,75
1,2,27,1,201,140
1,3,1,3,0,48
1,5,12,1,127,200
1,2,5,1,0,220
0,1,68,3,310,62
0,3,1,1,0,72
0,2,142,1,80,83
0,1,1,1,0,150
0,1,0,1,0,50
1,1,1,1,0,85
1,3,13,1,207,150
0,5,38,1,54,125
0,2,13,1,108,120
1,1,50,1,349,102
1,2,147,1,103,200
0,1,14,1,0,44
0,2,3,1,176,110
1,2,5,1,43,170
1,1,39,1,4,94
0,4,0,1,0,80
1,5,8,1,270,100
1,3,1,1,16,230
1,2,16,1,2,145
1,1,4,1,0,51
1,4,19,1,34,275
0,3,1,1,0,60
2,2,13,1,0,350
0,10,0,1,0,40
1,3,8,2,0,149
0,2,2,1,0,85
1,3,0,1,1,250
0,5,0,1,250,75
0,2,32,2,177,85
0,1,2,1,18,29
0,1,12,1,0,50
0,2,2,1,0,62
0,5,69,3,244,35
0,3,8,4,104,73
0,3,9,1,252,125
1,5,70,3,6,600
0,5,1,1,210,270
0,2,41,1,66,138
1,2,61,1,2,75
1,6,17,1,15,145
0,6,3,2,254,60
1,4,0,1,0,200
0,3,1,2,188,118
1,3,0,1,0,130
0,2,127,1,58,90
1,1,10,1,32,259
1,3,4,1,0,150
0,3,0,1,79,90
1,1,104,1,81,95
1,2,0,1,6,150
0,1,2,1,0,99
1,3,0,1,69,950
0,2,0,3,291,70
1,2,12,1,229,85
0,3,0,3,65,65
1,4,7,1,64,400
1,2,0,3,65,80
0,1,0,1,323,80
0,1,0,1,365,300
1,4,1,1,0,70
1,2,2,2,0,160
1,6,48,1,15,89
1,2,3,2,151,85
0,2,79,1,56,56
1,3,0,1,355,600
0,1,1,1,0,200
0,5,0,1,0,69
1,2,4,1,0,108
1,5,7,1,0,225
1,3,14,1,0,65
1,1,109,1,358,150
1,4,72,1,330,500
1,7,8,1,80,160
0,2,13,1,310,65
0,1,0,1,0,70
0,4,8,1,89,140
0,6,26,1,160,35
2,1,94,1,0,99
1,7,6,1,67,245
1,3,1,1,0,225
0,1,15,1,288,80
1,5,4,1,0,250
1,4,126,2,290,219
0,3,2,3,284,69
0,1,0,1,89,150
0,1,3,1,322,120
0,2,7,1,20,150
1,5,25,2,70,165
1,3,1,1,188,471
0,1,9,2,0,45
1,2,4,1,0,499
1,2,15,1,88,260
1,4,61,1,15,115
0,2,8,2,0,85
1,2,5,1,0,100
1,5,166,2,365,249
0,2,38,1,300,105
0,1,4,1,0,64
0,7,8,1,178,115
0,1,48,3,180,85
1,2,134,1,302,135
1,3,8,1,319,200
0,1,109,4,168,99
1,7,0,2,354,300
0,3,10,1,0,63
1,3,200,1,303,145
0,2,0,3,0,640
0,2,126,1,12,76
0,4,25,1,48,73
0,1,3,1,0,86
0,4,0,1,0,40
1,2,17,1,7,239
0,2,5,1,0,62
0,2,1,1,0,75
1,2,64,1,27,250
1,3,1,1,296,380
0,2,13,2,0,100
0,1,0,1,0,85
0,1,1,1,0,80
0,1,1,2,0,41
0,3,8,1,37,12
1,3,1,1,0,199
1,2,238,1,302,181
2,1,0,1,314,50
1,3,6,2,0,159
1,3,38,1,36,180
0,2,187,1,86,90
1,2,2,1,36,100
0,1,1,1,0,39
0,1,1,3,179,65
1,1,3,1,0,99
0,1,10,1,0,60
1,4,0,1,0,130
0,5,18,2,80,45
0,2,8,2,0,50
1,7,140,1,32,131
1,3,0,1,0,350
0,2,2,1,102,50
1,1,32,2,254,300
0,1,5,3,364,50
0,2,16,1,32,45
0,3,71,2,304,120
1,3,22,1,244,250
2,2,1,3,365,39
1,2,45,1,12,54
1,2,1,1,360,110
1,5,0,1,310,450
1,7,37,1,97,145
1,2,53,1,122,130
1,1,17,1,340,251
0,2,16,3,66,150
0,2,241,1,303,129
1,2,37,1,0,94
0,1,1,1,0,45
1,5,2,1,0,220
1,1,0,4,177,60
1,2,3,1,0,84
1,2,0,1,23,200
0,2,3,2,0,120
0,5,17,1,35,109
0,5,0,2,0,100
0,3,18,2,0,130
0,4,3,1,29,75
1,2,5,1,0,120
1,5,15,1,0,99
0,2,31,1,0,50
1,2,4,1,106,150
0,2,129,3,227,75
0,3,2,1,0,80
0,5,5,4,267,150
1,7,0,1,0,93
0,2,2,1,0,55
0,3,2,1,0,68
1,2,1,1,0,160
1,4,139,3,136,120
1,2,11,2,259,100
0,4,12,2,168,89
1,4,38,1,309,620
1,2,18,1,3,115
1,4,11,1,10,140
1,3,7,1,0,110
1,2,320,1,260,349
0,2,49,2,310,65
2,1,18,1,52,75
0,2,0,1,341,45
1,2,27,1,63,175
0,1,16,1,153,30
1,2,0,1,0,225
0,2,0,1,41,60
0,4,0,1,7,45
0,2,138,1,7,93
0,7,1,1,97,95
0,2,93,4,0,52
0,1,114,1,0,35
1,5,3,1,78,100
1,7,3,1,189,130
0,1,5,2,163,100
0,2,42,1,109,100
1,4,120,1,100,140
0,2,13,3,282,50
1,2,34,1,12,125
1,5,0,1,0,90
0,4,0,4,29,58
1,2,166,1,52,89
1,1,16,1,5,75
1,4,7,2,343,295
1,2,21,1,0,130
1,1,38,1,361,300
0,2,35,2,365,85
1,4,0,1,0,180
0,2,12,1,180,88
0,4,9,1,89,200
1,2,22,1,0,165
0,3,0,1,19,54
0,1,3,2,0,95
1,1,92,1,312,90
1,2,15,1,66,100
0,1,16,1,199,75
1,4,106,1,282,135
1,3,2,1,0,100
1,3,32,1,77,71
0,1,0,1,165,50
1,2,319,1,112,328
1,2,5,1,358,1750
0,1,0,1,0,50
1,10,5,1,150,225
1,1,15,1,152,159
0,3,2,1,0,35
1,4,7,1,0,120
1,3,37,2,140,250
1,3,16,1,60,125
1,2,29,4,127,150
0,2,5,1,83,80
1,1,40,1,73,189
0,2,8,2,8,70
1,3,1,1,0,80
0,1,8,1,0,75
1,1,0,1,365,1000
1,2,0,1,207,125
1,3,0,1,0,119
1,2,1,1,0,78
1,5,73,1,209,185
1,2,2,1,0,180
0,1,12,1,0,49
1,2,0,1,0,83
0,2,15,1,91,90
1,2,2,1,0,275
1,1,11,1,0,94
1,6,4,1,0,78
0,1,129,3,180,80
0,2,77,1,0,49
1,1,36,4,0,215
1,3,1,1,0,275
0,3,67,1,265,195
1,3,2,1,0,175
0,3,0,2,0,60
0,1,54,1,317,60
1,5,3,2,231,120
1,3,32,2,0,295
0,1,0,1,0,74
0,5,0,1,0,70
1,1,36,1,10,250
0,2,1,1,0,36
0,4,0,1,87,80
0,3,51,3,108,62
1,2,12,1,0,250
0,2,29,1,0,180
0,1,16,1,7,85
0,1,0,1,268,60
1,3,2,1,0,225
1,7,8,1,4,80
1,3,2,1,70,145
1,2,12,1,0,102
0,10,0,3,89,40
1,2,34,1,3,150
1,3,4,1,326,99
1,7,53,1,10,40
1,7,2,1,0,140
1,5,95,1,60,180
1,4,0,1,2,69
1,7,2,1,0,160
1,6,2,1,11,149
0,2,5,1,0,60
1,2,8,1,6,79
0,1,176,1,300,140
1,3,38,1,72,349
1,1,38,2,263,99
0,2,1,1,0,60
0,1,27,1,0,80
0,1,1,1,0,55
0,3,13,1,0,55
0,5,1,1,0,40
1,2,85,1,342,99
1,3,25,1,6,95
1,5,11,1,125,400
1,7,56,1,44,148
0,4,19,1,0,59
1,3,1,1,5,115
1,5,0,1,0,230
1,2,69,4,278,150
0,3,1,1,0,40
1,10,0,1,0,110
